record_id,customer_id,account_id,discrepancy_type,source_table,transaction_amount,currency,contact_type,contact_value,ssn,address_line1,city,zip_code,account_status,outcome,date_of_record
189,764,1960,Suspicious transaction activity,transactions,1508.06,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/12/2022 23:48
190,764,1960,Suspicious transaction activity,transactions,1855.52,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/4/2024 9:15
191,764,1960,Suspicious transaction activity,transactions,1957.64,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/18/2023 18:32
192,976,624,Suspicious transaction activity,transactions,1842.21,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/26/2024 6:33
193,976,624,Suspicious transaction activity,transactions,1958.59,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/13/2024 9:33
194,976,624,Suspicious transaction activity,transactions,1555.78,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/6/2024 17:45
195,976,624,Suspicious transaction activity,transactions,1743.58,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/27/2022 14:39
196,996,1956,Suspicious transaction activity,transactions,1957.5,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/10/2024 22:44
197,785,1525,Suspicious transaction activity,transactions,1558.63,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/21/2024 15:59
198,785,1525,Suspicious transaction activity,transactions,1877.38,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/8/2024 19:56
199,785,1525,Suspicious transaction activity,transactions,1841.28,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/28/2024 11:19
200,972,321,Suspicious transaction activity,transactions,1736.93,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/6/2024 13:22
201,63,18,Suspicious transaction activity,transactions,1799.87,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/14/2020 15:46
202,175,1155,Suspicious transaction activity,transactions,1519.45,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/12/2024 15:00
203,139,272,Suspicious transaction activity,transactions,1941.31,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/30/2023 12:18
204,139,272,Suspicious transaction activity,transactions,1529.78,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/22/2024 18:55
205,298,906,Suspicious transaction activity,transactions,1856.56,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/8/2024 0:03
206,155,2392,Suspicious transaction activity,transactions,1578.93,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/3/2024 21:54
207,145,440,Suspicious transaction activity,transactions,1640.52,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/25/2020 2:33
208,145,440,Suspicious transaction activity,transactions,1757.96,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/4/2021 11:32
209,145,440,Suspicious transaction activity,transactions,1679.96,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/2/2023 8:53
210,483,1852,Suspicious transaction activity,transactions,1826.96,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 7:27
211,483,1852,Suspicious transaction activity,transactions,1703.31,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/1/2023 5:43
212,757,1374,Suspicious transaction activity,transactions,1871.23,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/11/2024 18:31
213,478,187,Suspicious transaction activity,transactions,1534.53,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/29/2022 8:15
214,478,187,Suspicious transaction activity,transactions,1603.06,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/13/2023 16:53
215,751,2485,Suspicious transaction activity,transactions,1851.1,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/30/2021 19:28
216,751,2485,Suspicious transaction activity,transactions,1943.55,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/6/2023 19:27
217,751,2485,Suspicious transaction activity,transactions,1702.92,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/11/2024 7:44
218,989,649,Suspicious transaction activity,transactions,1861.17,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/23/2024 12:23
219,450,1453,Suspicious transaction activity,transactions,1977.77,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/31/2024 10:58
220,74,1101,Suspicious transaction activity,transactions,1708.71,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/18/2024 7:05
221,74,1101,Suspicious transaction activity,transactions,1927.38,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/24/2024 23:30
222,74,1101,Suspicious transaction activity,transactions,1813.07,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/6/2024 17:31
223,595,2367,Suspicious transaction activity,transactions,1802.12,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/8/2023 10:23
224,537,1521,Suspicious transaction activity,transactions,1619.35,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/7/2024 6:11
225,58,1749,Suspicious transaction activity,transactions,1542.25,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/19/2024 15:47
226,110,1105,Suspicious transaction activity,transactions,1999.32,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/1/2024 2:41
227,110,1105,Suspicious transaction activity,transactions,1633.19,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/18/2024 23:52
228,110,1105,Suspicious transaction activity,transactions,1572.19,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/17/2024 5:58
229,5,1421,Suspicious transaction activity,transactions,1554.56,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/5/2024 12:08
230,176,1029,Suspicious transaction activity,transactions,1872.06,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/9/2024 22:32
231,34,191,Suspicious transaction activity,transactions,1724.26,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/21/2022 19:02
232,34,191,Suspicious transaction activity,transactions,1765.14,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/31/2022 10:25
233,154,1457,Suspicious transaction activity,transactions,1736.75,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/10/2024 19:23
234,154,1457,Suspicious transaction activity,transactions,1652.84,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/4/2024 6:13
235,248,74,Suspicious transaction activity,transactions,1728.48,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/9/2023 17:11
236,248,74,Suspicious transaction activity,transactions,1553.89,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/14/2023 16:56
237,248,74,Suspicious transaction activity,transactions,1667.38,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/7/2022 20:46
238,722,1932,Suspicious transaction activity,transactions,1839.6,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/27/2024 23:25
239,566,1324,Suspicious transaction activity,transactions,1706.41,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/5/2024 20:10
240,566,1324,Suspicious transaction activity,transactions,1768.08,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/12/2024 13:04
241,260,1339,Suspicious transaction activity,transactions,1728.91,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/18/2022 20:21
242,124,860,Suspicious transaction activity,transactions,1992.89,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/3/2024 20:07
243,783,1899,Suspicious transaction activity,transactions,1661.52,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/16/2024 16:16
244,887,668,Suspicious transaction activity,transactions,1727.75,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/23/2024 16:58
245,102,2020,Suspicious transaction activity,transactions,1873.91,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/11/2024 10:05
246,759,1328,Suspicious transaction activity,transactions,1828.53,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/24/2024 11:16
247,759,1328,Suspicious transaction activity,transactions,1524.12,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/12/2024 11:24
248,908,2405,Suspicious transaction activity,transactions,1915.19,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/4/2024 20:00
249,908,2405,Suspicious transaction activity,transactions,1689.33,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/3/2024 14:34
250,908,2405,Suspicious transaction activity,transactions,1880.98,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/4/2024 15:15
251,983,1909,Suspicious transaction activity,transactions,1695.39,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/29/2024 8:30
252,983,1909,Suspicious transaction activity,transactions,1784.27,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/15/2023 13:53
253,921,125,Suspicious transaction activity,transactions,1991.15,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 16:28
254,207,412,Suspicious transaction activity,transactions,1848.72,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/11/2024 11:45
255,990,815,Suspicious transaction activity,transactions,1936.06,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/25/2023 23:44
256,912,2259,Suspicious transaction activity,transactions,1865.07,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/11/2023 14:25
257,912,2259,Suspicious transaction activity,transactions,1918.23,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/30/2022 1:06
258,443,1797,Suspicious transaction activity,transactions,1681.64,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/4/2024 23:19
259,443,1797,Suspicious transaction activity,transactions,1572.49,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/20/2024 9:00
260,136,251,Suspicious transaction activity,transactions,1936.83,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/4/2020 7:20
261,136,251,Suspicious transaction activity,transactions,1655.98,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/9/2022 18:08
262,81,934,Suspicious transaction activity,transactions,1721.6,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/7/2024 8:13
263,341,1928,Suspicious transaction activity,transactions,1609.22,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/30/2023 1:09
264,272,847,Suspicious transaction activity,transactions,1792.29,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/2/2023 11:38
265,272,847,Suspicious transaction activity,transactions,1775.45,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/17/2024 6:25
266,765,235,Suspicious transaction activity,transactions,1521.71,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/25/2023 7:37
267,266,1102,Suspicious transaction activity,transactions,1672.54,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/29/2024 5:02
268,266,1102,Suspicious transaction activity,transactions,1843.45,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/16/2024 16:11
269,266,1102,Suspicious transaction activity,transactions,1698.89,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/31/2024 5:43
270,874,2376,Suspicious transaction activity,transactions,1538.45,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/31/2023 7:34
271,874,2376,Suspicious transaction activity,transactions,1731.99,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/7/2023 10:55
272,264,1812,Suspicious transaction activity,transactions,1708.68,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/23/2024 12:45
273,907,1046,Suspicious transaction activity,transactions,1648.09,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/5/2024 19:45
274,336,2276,Suspicious transaction activity,transactions,1716.32,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/6/2024 23:22
275,378,1833,Suspicious transaction activity,transactions,1793.06,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/12/2024 2:29
276,378,1833,Suspicious transaction activity,transactions,1893.41,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/25/2024 8:12
277,378,1833,Suspicious transaction activity,transactions,1842.79,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/22/2024 19:02
278,378,1833,Suspicious transaction activity,transactions,1507.87,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/11/2024 11:16
279,378,1833,Suspicious transaction activity,transactions,1611.09,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/10/2024 0:53
280,308,948,Suspicious transaction activity,transactions,1925.71,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/8/2024 8:48
281,308,948,Suspicious transaction activity,transactions,1845.77,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/2/2024 12:22
282,371,270,Suspicious transaction activity,transactions,1971.85,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/19/2023 9:37
283,917,260,Suspicious transaction activity,transactions,1729.5,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/1/2024 18:35
284,689,1446,Suspicious transaction activity,transactions,1974.67,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/23/2024 15:28
285,689,1446,Suspicious transaction activity,transactions,1894.08,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/9/2024 22:45
286,685,71,Suspicious transaction activity,transactions,1710.46,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/6/2024 21:46
287,685,71,Suspicious transaction activity,transactions,1736.68,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/4/2024 4:02
288,685,71,Suspicious transaction activity,transactions,1820.94,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/23/2024 21:57
289,914,1853,Suspicious transaction activity,transactions,1777.09,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/22/2024 13:12
290,914,1853,Suspicious transaction activity,transactions,1984.82,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/3/2024 13:13
291,112,1400,Suspicious transaction activity,transactions,1577.34,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/12/2024 4:56
292,112,1400,Suspicious transaction activity,transactions,1669.94,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/13/2024 9:16
293,112,1400,Suspicious transaction activity,transactions,1646.8,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/10/2024 22:07
294,112,1400,Suspicious transaction activity,transactions,1960.74,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/10/2024 11:20
295,365,1777,Suspicious transaction activity,transactions,1575.19,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2024 0:23
296,365,1777,Suspicious transaction activity,transactions,1787.5,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/26/2024 12:08
297,385,352,Suspicious transaction activity,transactions,1959.21,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/15/2024 2:20
298,385,352,Suspicious transaction activity,transactions,1708.37,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/13/2024 0:38
299,903,2134,Suspicious transaction activity,transactions,1707.73,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/23/2024 13:56
300,225,2315,Suspicious transaction activity,transactions,1636.09,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/23/2024 1:58
301,593,1044,Suspicious transaction activity,transactions,1611.05,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/15/2024 5:37
302,593,1044,Suspicious transaction activity,transactions,1990.62,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/24/2023 23:05
303,744,2045,Suspicious transaction activity,transactions,1938.79,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/7/2024 10:08
304,744,2045,Suspicious transaction activity,transactions,1556.6,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/3/2024 23:46
305,906,2239,Suspicious transaction activity,transactions,1529.55,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/28/2022 6:08
306,906,2239,Suspicious transaction activity,transactions,1931.45,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/1/2022 14:31
307,166,869,Suspicious transaction activity,transactions,1859.54,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/21/2022 9:46
308,166,869,Suspicious transaction activity,transactions,1827.05,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/27/2022 5:39
309,166,869,Suspicious transaction activity,transactions,1818.48,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/19/2022 17:50
310,935,2331,Suspicious transaction activity,transactions,1641.36,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/20/2024 4:19
311,896,1518,Suspicious transaction activity,transactions,1834.7,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,2/8/2024 10:31
312,896,1518,Suspicious transaction activity,transactions,1666.41,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/7/2024 18:26
313,479,852,Suspicious transaction activity,transactions,1550.43,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/7/2021 19:20
314,797,2424,Suspicious transaction activity,transactions,1730.62,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/2/2024 9:19
315,797,2424,Suspicious transaction activity,transactions,1853.31,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/5/2024 9:50
316,797,2424,Suspicious transaction activity,transactions,1567.07,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/6/2024 19:20
317,138,918,Suspicious transaction activity,transactions,1951.47,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/20/2022 22:54
318,679,250,Suspicious transaction activity,transactions,1633.14,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/19/2023 8:44
319,679,250,Suspicious transaction activity,transactions,1512.11,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/12/2022 18:22
320,577,1330,Suspicious transaction activity,transactions,1856.3,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/24/2024 21:29
321,577,1330,Suspicious transaction activity,transactions,1709.12,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/27/2024 15:15
322,808,675,Suspicious transaction activity,transactions,1861.94,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/16/2024 19:09
323,808,675,Suspicious transaction activity,transactions,1841.54,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/28/2024 19:17
324,915,1545,Suspicious transaction activity,transactions,1991.59,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/11/2024 23:41
325,273,2301,Suspicious transaction activity,transactions,1819.21,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/10/2024 15:29
326,273,2301,Suspicious transaction activity,transactions,1900.31,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/26/2024 2:41
327,644,1792,Suspicious transaction activity,transactions,1842.95,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/8/2024 1:37
328,644,1792,Suspicious transaction activity,transactions,1896.44,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/23/2024 6:18
329,999,535,Suspicious transaction activity,transactions,1905.75,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/7/2024 13:46
330,999,535,Suspicious transaction activity,transactions,1992.44,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/4/2024 3:04
331,883,2145,Suspicious transaction activity,transactions,1541.86,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/26/2024 22:33
332,781,399,Suspicious transaction activity,transactions,1812.58,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/15/2024 12:12
333,781,399,Suspicious transaction activity,transactions,1575.31,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,1/4/2023 0:24
334,90,2483,Suspicious transaction activity,transactions,1738.91,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/1/2023 22:53
335,90,2483,Suspicious transaction activity,transactions,1992.98,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/18/2024 19:23
336,90,2483,Suspicious transaction activity,transactions,1516.21,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/13/2024 6:16
337,695,1835,Suspicious transaction activity,transactions,1908.27,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/2/2021 10:58
338,627,993,Suspicious transaction activity,transactions,1506.14,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/21/2024 1:38
339,825,50,Suspicious transaction activity,transactions,1697.69,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/9/2022 17:49
340,825,50,Suspicious transaction activity,transactions,1672.08,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/7/2023 14:50
341,417,2222,Suspicious transaction activity,transactions,1747.11,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/7/2024 23:24
342,417,2222,Suspicious transaction activity,transactions,1780.99,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/4/2024 6:25
343,408,616,Suspicious transaction activity,transactions,1684.17,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,3/3/2022 5:59
344,408,616,Suspicious transaction activity,transactions,1711.75,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/13/2021 9:26
345,453,1088,Suspicious transaction activity,transactions,1590.18,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/11/2024 13:39
346,453,1088,Suspicious transaction activity,transactions,1902.91,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,7/3/2024 17:02
347,8,409,Suspicious transaction activity,transactions,1835.32,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/12/2024 23:20
348,8,409,Suspicious transaction activity,transactions,1820.21,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/25/2024 21:54
349,8,409,Suspicious transaction activity,transactions,1826.62,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/1/2024 10:08
350,8,409,Suspicious transaction activity,transactions,1859.8,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/18/2024 14:26
351,781,671,Suspicious transaction activity,transactions,1544.2,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/13/2024 5:49
352,781,671,Suspicious transaction activity,transactions,1672.5,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/28/2024 4:52
353,364,310,Suspicious transaction activity,transactions,1738.23,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/14/2023 3:50
354,364,310,Suspicious transaction activity,transactions,1705.18,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/17/2024 0:04
355,22,641,Suspicious transaction activity,transactions,1966.55,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/13/2023 18:43
356,22,641,Suspicious transaction activity,transactions,1981.32,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/15/2021 20:41
357,694,1746,Suspicious transaction activity,transactions,1959.09,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/16/2024 5:25
358,694,1746,Suspicious transaction activity,transactions,1877.75,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/9/2024 23:24
359,224,2384,Suspicious transaction activity,transactions,1501.26,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,5/30/2022 11:59
360,388,1662,Suspicious transaction activity,transactions,1656.47,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/31/2024 22:41
361,388,1662,Suspicious transaction activity,transactions,1858.12,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/11/2024 10:33
362,388,1662,Suspicious transaction activity,transactions,1907.04,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/7/2024 21:07
363,241,1616,Suspicious transaction activity,transactions,1732.87,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/19/2023 3:09
364,562,1882,Suspicious transaction activity,transactions,1830.14,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/5/2024 22:34
365,562,1882,Suspicious transaction activity,transactions,1934.81,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/5/2024 12:41
366,562,1882,Suspicious transaction activity,transactions,1927.81,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,6/27/2024 3:43
367,562,1882,Suspicious transaction activity,transactions,1931.3,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/20/2024 8:30
368,562,1882,Suspicious transaction activity,transactions,1846.61,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,4/17/2024 9:03
369,562,1882,Suspicious transaction activity,transactions,1781.99,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/12/2024 0:32
370,224,1600,Suspicious transaction activity,transactions,1627.94,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/31/2022 3:52
371,224,1600,Suspicious transaction activity,transactions,1830.74,USD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,12/9/2022 16:55
372,224,1600,Suspicious transaction activity,transactions,1648.52,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,11/18/2022 10:25
373,224,1600,Suspicious transaction activity,transactions,1833.74,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/15/2024 16:07
374,688,1884,Suspicious transaction activity,transactions,1806.18,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/13/2024 8:09
375,688,1884,Suspicious transaction activity,transactions,1731.12,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,10/4/2024 20:33
376,767,941,Suspicious transaction activity,transactions,1880.73,EUR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/28/2024 1:04
377,167,1633,Suspicious transaction activity,transactions,1826.71,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,8/31/2024 8:54
378,167,1633,Suspicious transaction activity,transactions,1821.03,GBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,fraud,9/23/2024 1:59
